MJD,Temperature [mdC]
57933.90239,44199
57933.9024,44203
57933.90241,44203
57933.90242,44199
57933.90243,44203
57933.90244,44203
57933.90246,44203
57933.90247,44203
57933.90248,44207
57933.90249,44207
57933.9025,44207
57933.90251,44207
57933.90253,44210
57933.90254,44207
57933.90255,44210
57933.90256,44210
57933.90257,44210
57933.90258,44210
57933.90259,44210
57933.90261,44214
57933.90262,44210
57933.90263,44214
57933.90264,44210
57933.90265,44214
57933.90266,44214
57933.90268,44214
57933.90269,44214
57933.9027,44214
57933.90271,44214
57933.90272,44214
57933.90273,44214
57933.90275,44214
57933.90276,44214
57933.90277,44214
57933.90278,44218
57933.90279,44218
57933.9028,44218
57933.90281,44218
57933.90283,44218
57933.90284,44218
57933.90285,44218
57933.90286,44218
57933.90287,44218
57933.90288,44218
57933.9029,44218
57933.90291,44218
57933.90292,44222
57933.90293,44222
57933.90294,44222
57933.90295,44226
57933.90297,44222
57933.90298,44222
57933.90299,44226
57933.903,44226
57933.90301,44226
57933.90302,44226
57933.90303,44226
57933.90305,44230
57933.90306,44230
57933.90307,44230
57933.90308,44230
57933.90309,44230
57933.9031,44230
57933.90312,44230
57933.90313,44230
57933.90314,44230
57933.90315,44230
57933.90316,44230
57933.90317,44230
57933.90319,44230
57933.9032,44226
57933.90321,44230
57933.90322,44226
57933.90323,44226
57933.90324,44226
57933.90325,44226
57933.90327,44226
57933.90328,44226
57933.90329,44226
57933.9033,44230
57933.90331,44230
57933.90332,44226
57933.90334,44226
57933.90335,44226
57933.90336,44230
57933.90337,44230
57933.90338,44230
57933.90339,44230
57933.90341,44230
57933.90342,44230
57933.90343,44230
57933.90344,44230
57933.90345,44230
57933.90346,44230
57933.90347,44230
57933.90349,44233
57933.9035,44233
57933.90351,44233
57933.90352,44233
57933.90353,44233
57933.90354,44233
57933.90356,44233
57933.90357,44233
57933.90358,44233
57933.90359,44233
57933.9036,44233
57933.90361,44233
57933.90362,44233
57933.90364,44233
57933.90365,44233
57933.90366,44233
57933.90367,44233
57933.90368,44233
57933.90369,44233
57933.90371,44233
57933.90372,44233
57933.90373,44233
57933.90374,44230
57933.90375,44233
57933.90376,44233
57933.90378,44233
57933.90379,44233
57933.9038,44233
57933.90381,44233
57933.90382,44230
57933.90383,44230
57933.90384,44233
57933.90386,44233
57933.90387,44233
57933.90388,44233
57933.90389,44233
57933.9039,44233
57933.90391,44233
57933.90393,44233
57933.90394,44233
57933.90395,44233
57933.90396,44233
57933.90397,44233
57933.90398,44233
57933.904,44230
57933.90401,44230
57933.90402,44230
57933.90403,44230
57933.90404,44230
57933.90405,44230
57933.90406,44226
57933.90408,44226
57933.90409,44226
57933.9041,44226
57933.90411,44226
57933.90412,44230
57933.90413,44226
57933.90415,44230
57933.90416,44226
57933.90417,44230
57933.90418,44226
57933.90419,44226
57933.9042,44226
57933.90422,44226
57933.90423,44226
57933.90424,44226
57933.90425,44226
57933.90426,44226
57933.90427,44226
57933.90428,44230
57933.9043,44226
57933.90431,44230
57933.90432,44230
57933.90433,44230
57933.90434,44230
57933.90435,44230
57933.90437,44230
57933.90438,44230
57933.90439,44230
57933.9044,44226
57933.90441,44226
57933.90442,44226
57933.90444,44226
57933.90445,44226
57933.90446,44226
57933.90447,44226
57933.90448,44226
57933.90449,44230
57933.9045,44226
57933.90452,44226
57933.90453,44226
57933.90454,44226
57933.90455,44226
57933.90456,44226
57933.90457,44226
57933.90459,44230
57933.9046,44226
57933.90461,44226
57933.90462,44226
57933.90463,44226
57933.90464,44226
57933.90466,44226
57933.90467,44226
57933.90468,44226
57933.90469,44226
57933.9047,44226
57933.90471,44226
57933.90472,44226
57933.90474,44222
57933.90475,44226
57933.90476,44226
57933.90477,44226
57933.90478,44222
57933.90479,44222
57933.90481,44222
57933.90482,44222
57933.90483,44222
57933.90484,44226
57933.90485,44222
57933.90486,44222
57933.90487,44222
57933.90489,44222
57933.9049,44222
57933.90491,44222
57933.90492,44222
57933.90493,44222
57933.90494,44222
57933.90496,44222
57933.90497,44222
57933.90498,44218
57933.90499,44222
57933.905,44218
57933.90501,44218
57933.90503,44218
57933.90504,44218
57933.90505,44214
57933.90506,44214
57933.90507,44214
57933.90508,44214
57933.90509,44214
57933.90511,44214
57933.90512,44214
57933.90513,44214
57933.90514,44214
57933.90515,44214
57933.90516,44214
57933.90518,44210
57933.90519,44214
57933.9052,44214
57933.90521,44210
57933.90522,44210
57933.90523,44210
57933.90525,44214
57933.90526,44210
57933.90527,44214
57933.90528,44210
57933.90529,44210
57933.9053,44210
57933.90531,44210
57933.90533,44210
57933.90534,44210
57933.90535,44210
57933.90536,44210
57933.90537,44210
57933.90538,44210
57933.9054,44210
57933.90541,44210
57933.90542,44210
57933.90543,44210
57933.90544,44210
57933.90545,44210
57933.90547,44210
57933.90548,44210
57933.90549,44210
57933.9055,44210
57933.90551,44210
57933.90552,44210
57933.90553,44210
57933.90555,44210
57933.90556,44210
57933.90557,44210
57933.90558,44210
57933.90559,44210
57933.9056,44210
57933.90562,44210
57933.90563,44210
57933.90564,44210
57933.90565,44210
57933.90566,44214
57933.90567,44210
57933.90569,44214
57933.9057,44214
57933.90571,44214
57933.90572,44214
57933.90573,44214
57933.90574,44214
57933.90575,44210
57933.90577,44214
57933.90578,44214
57933.90579,44214
57933.9058,44214
57933.90581,44214
57933.90582,44214
57933.90584,44214
57933.90585,44214
57933.90586,44218
57933.90587,44218
57933.90588,44214
57933.90589,44218
57933.90591,44218
57933.90592,44218
57933.90593,44218
57933.90594,44218
57933.90595,44218
57933.90596,44218
57933.90597,44218
57933.90599,44218
57933.906,44218
57933.90601,44218
57933.90602,44218
57933.90603,44218
57933.90604,44218
57933.90606,44218
57933.90607,44222
57933.90608,44218
57933.90609,44218
57933.9061,44218
57933.90611,44218
57933.90612,44218
57933.90614,44218
57933.90615,44218
57933.90616,44218
57933.90617,44218
57933.90618,44218
57933.90619,44218
57933.90621,44218
57933.90622,44218
57933.90623,44218
57933.90624,44218
57933.90625,44218
57933.90626,44218
57933.90628,44218
57933.90629,44218
57933.9063,44218
57933.90631,44218
57933.90632,44218
57933.90633,44218
57933.90634,44218
57933.90636,44218
57933.90637,44218
57933.90638,44218
57933.90639,44218
57933.9064,44218
57933.90641,44218
57933.90643,44218
57933.90644,44218
57933.90645,44218
57933.90646,44218
57933.90647,44218
57933.90648,44218
57933.9065,44218
57933.90651,44218
57933.90652,44218
57933.90653,44218
57933.90654,44218
57933.90655,44218
57933.90656,44218
57933.90658,44218
57933.90659,44218
57933.9066,44218
57933.90661,44218
57933.90662,44218
57933.90663,44218
57933.90665,44218
57933.90666,44218
57933.90667,44218
57933.90668,44218
57933.90669,44218
57933.9067,44218
57933.90672,44218
57933.90673,44218
57933.90674,44218
57933.90675,44218
57933.90676,44218
57933.90677,44214
57933.90678,44214
57933.9068,44214
57933.90681,44214
57933.90682,44214
57933.90683,44214
57933.90684,44214
57933.90685,44218
57933.90687,44214
57933.90688,44214
57933.90689,44214
57933.9069,44214
57933.90691,44214
57933.90692,44214
57933.90694,44214
57933.90695,44214
57933.90696,44210
57933.90697,44214
57933.90698,44214
57933.90699,44210
57933.907,44214
57933.90702,44214
57933.90703,44214
57933.90704,44214
57933.90705,44210
57933.90706,44214
57933.90707,44214
57933.90709,44214
57933.9071,44214
57933.90711,44214
57933.90712,44214
57933.90713,44214
57933.90714,44214
57933.90716,44214
57933.90717,44214
57933.90718,44214
57933.90719,44214
57933.9072,44214
57933.90721,44214
57933.90722,44214
57933.90724,44214
57933.90725,44214
57933.90726,44214
57933.90727,44214
57933.90728,44214
57933.90729,44214
57933.90731,44214
57933.90732,44214
57933.90733,44214
57933.90734,44214
57933.90735,44214
57933.90736,44214
57933.90737,44214
57933.90739,44214
57933.9074,44214
57933.90741,44210
57933.90742,44214
57933.90743,44214
57933.90744,44210
57933.90746,44214
57933.90747,44214
57933.90748,44214
57933.90749,44214
57933.9075,44214
57933.90751,44214
57933.90753,44214
57933.90754,44218
57933.90755,44214
57933.90756,44214
57933.90757,44218
57933.90758,44218
57933.90759,44214
57933.90761,44214
57933.90762,44214
57933.90763,44214
57933.90764,44218
57933.90765,44218
57933.90766,44218
57933.90768,44218
57933.90769,44218
57933.9077,44218
57933.90771,44214
57933.90772,44214
57933.90773,44214
57933.90775,44218
57933.90776,44214
57933.90777,44214
57933.90778,44214
57933.90779,44214
57933.9078,44210
57933.90781,44210
57933.90783,44210
57933.90784,44210
57933.90785,44210
57933.90786,44210
57933.90787,44210
57933.90788,44207
57933.9079,44207
57933.90791,44207
57933.90792,44207
57933.90793,44203
57933.90794,44203
57933.90795,44203
57933.90797,44207
57933.90798,44203
57933.90799,44207
57933.908,44203
57933.90801,44203
57933.90802,44203
57933.90803,44203
57933.90805,44203
57933.90806,44203
57933.90807,44203
57933.90808,44203
57933.90809,44203
57933.9081,44203
57933.90812,44207
57933.90813,44207
57933.90814,44207
57933.90815,44207
57933.90816,44207
57933.90817,44207
57933.90819,44207
57933.9082,44207
57933.90821,44207
57933.90822,44207
57933.90823,44207
57933.90824,44207
57933.90825,44207
57933.90827,44207
57933.90828,44207
57933.90829,44207
57933.9083,44207
57933.90831,44207
57933.90832,44207
57933.90834,44207
57933.90835,44207
57933.90836,44207
57933.90837,44207
57933.90838,44207
57933.90839,44207
57933.90841,44207
57933.90842,44207
57933.90843,44203
57933.90844,44207
57933.90845,44207
57933.90846,44203
57933.90847,44203
57933.90849,44203
57933.9085,44203
57933.90851,44203
57933.90852,44199
57933.90853,44203
57933.90854,44203
57933.90856,44203
57933.90857,44203
57933.90858,44203
57933.90859,44203
57933.9086,44203
57933.90861,44203
57933.90862,44203
57933.90864,44203
57933.90865,44203
57933.90866,44203
57933.90867,44203
57933.90868,44203
57933.90869,44207
57933.90871,44207
57933.90872,44207
57933.90873,44207
57933.90874,44207
57933.90875,44210
57933.90876,44210
57933.90878,44207
57933.90879,44207
57933.9088,44207
57933.90881,44207
57933.90882,44207
57933.90883,44210
57933.90884,44207
57933.90886,44207
57933.90887,44207
57933.90888,44210
57933.90889,44207
57933.9089,44207
57933.90891,44207
57933.90893,44207
57933.90894,44207
57933.90895,44207
57933.90896,44207
57933.90897,44207
57933.90898,44207
57933.909,44207
57933.90901,44207
57933.90902,44207
57933.90903,44207
57933.90904,44210
57933.90905,44207
57933.90906,44207
57933.90908,44207
57933.90909,44210
57933.9091,44210
57933.90911,44207
57933.90912,44207
57933.90913,44207
57933.90915,44207
57933.90916,44207
57933.90917,44207
57933.90918,44207
57933.90919,44207
57933.9092,44207
57933.90922,44207
57933.90923,44207
57933.90924,44207
57933.90925,44207
57933.90926,44207
57933.90927,44203
57933.90928,44207
57933.9093,44207
57933.90931,44207
57933.90932,44207
57933.90933,44207
57933.90934,44203
57933.90935,44203
57933.90937,44207
57933.90938,44203
57933.90939,44203
57933.9094,44203
57933.90941,44203
57933.90942,44203
57933.90944,44203
57933.90945,44203
57933.90946,44207
57933.90947,44203
57933.90948,44203
57933.90949,44203
57933.9095,44203
57933.90952,44203
57933.90953,44203
57933.90954,44203
57933.90955,44203
57933.90956,44203
57933.90957,44203
57933.90959,44203
57933.9096,44203
57933.90961,44203
57933.90962,44203
57933.90963,44203
57933.90964,44199
57933.90966,44203
57933.90967,44203
57933.90968,44203
57933.90969,44203
57933.9097,44199
57933.90971,44199
57933.90972,44203
57933.90974,44199
57933.90975,44203
57933.90976,44203
57933.90977,44203
57933.90978,44203
57933.90979,44203
57933.90981,44203
57933.90982,44203
57933.90983,44203
57933.90984,44203
57933.90985,44203
57933.90986,44203
57933.90987,44203
57933.90989,44203
57933.9099,44203
57933.90991,44203
57933.90992,44203
57933.90993,44203
57933.90994,44207
57933.90996,44203
57933.90997,44203
57933.90998,44207
57933.90999,44203
57933.91,44203
57933.91001,44203
57933.91003,44207
57933.91004,44203
57933.91005,44203
57933.91006,44207
57933.91007,44207
57933.91008,44207
57933.91009,44207
57933.91011,44207
57933.91012,44207
57933.91013,44207
57933.91014,44207
57933.91015,44207
57933.91016,44207
57933.91018,44207
57933.91019,44207
57933.9102,44207
57933.91021,44210
57933.91022,44207
57933.91023,44207
57933.91025,44207
57933.91026,44207
57933.91027,44207
57933.91028,44207
57933.91029,44207
57933.9103,44207
57933.91031,44207
57933.91033,44207
57933.91034,44207
57933.91035,44207
57933.91036,44207
57933.91037,44207
57933.91038,44207
57933.9104,44207
57933.91041,44207
57933.91042,44207
57933.91043,44207
57933.91044,44207
57933.91045,44214
57933.91047,44214
57933.91048,44214
57933.91049,44214
57933.9105,44214
57933.91051,44214
57933.91052,44214
57933.91053,44214
57933.91055,44214
57933.91056,44218
57933.91057,44218
57933.91058,44218
57933.91059,44218
57933.9106,44218
57933.91062,44222
57933.91063,44222
57933.91064,44222
57933.91065,44218
57933.91066,44222
57933.91067,44222
57933.91069,44222
57933.9107,44222
57933.91071,44222
57933.91072,44222
57933.91073,44218
57933.91074,44222
57933.91075,44222
57933.91077,44222
57933.91078,44222
57933.91079,44222
57933.9108,44222
57933.91081,44222
57933.91082,44222
57933.91084,44222
57933.91085,44226
57933.91086,44226
57933.91087,44222
57933.91088,44226
57933.91089,44226
57933.91091,44226
57933.91092,44222
57933.91093,44226
57933.91094,44226
57933.91095,44226
57933.91096,44226
57933.91097,44226
57933.91099,44226
57933.911,44226
57933.91101,44226
57933.91102,44226
57933.91103,44226
57933.91104,44226
57933.91106,44226
57933.91107,44226
57933.91108,44226
57933.91109,44226
57933.9111,44226
57933.91111,44226
57933.91112,44226
57933.91114,44226
57933.91115,44230
57933.91116,44230
57933.91117,44230
57933.91118,44230
57933.91119,44230
57933.91121,44230
57933.91122,44230
57933.91123,44233
57933.91124,44230
57933.91125,44230
57933.91126,44230
57933.91128,44230
57933.91129,44230
57933.9113,44230
57933.91131,44230
57933.91132,44230
57933.91133,44230
57933.91134,44230
57933.91136,44230
57933.91137,44230
57933.91138,44230
57933.91139,44230
57933.9114,44230
57933.91141,44230
57933.91143,44230
57933.91144,44230
57933.91145,44230
57933.91146,44233
57933.91147,44230
57933.91148,44230
57933.9115,44230
57933.91151,44230
57933.91152,44230
57933.91153,44226
57933.91154,44230
57933.91155,44230
57933.91156,44230
57933.91158,44230
57933.91159,44230
57933.9116,44230
57933.91161,44230
57933.91162,44233
57933.91163,44230
57933.91165,44230
57933.91166,44230
57933.91167,44230
57933.91168,44230
57933.91169,44230
57933.9117,44230
57933.91172,44230
57933.91173,44230
57933.91174,44230
57933.91175,44230
57933.91176,44230
57933.91177,44226
57933.91178,44226
57933.9118,44226
57933.91181,44226
57933.91182,44226
57933.91183,44226
57933.91184,44226
57933.91185,44226
57933.91187,44226
57933.91188,44226
57933.91189,44226
57933.9119,44226
57933.91191,44222
57933.91192,44222
57933.91194,44222
57933.91195,44222
57933.91196,44222
57933.91197,44222
57933.91198,44222
57933.91199,44222
57933.912,44222
57933.91202,44222
57933.91203,44222
57933.91204,44222
57933.91205,44222
57933.91206,44226
57933.91207,44222
57933.91209,44222
57933.9121,44226
57933.91211,44222
57933.91212,44222
57933.91213,44222
57933.91214,44222
57933.91216,44226
57933.91217,44222
57933.91218,44222
57933.91219,44226
57933.9122,44222
57933.91221,44222
57933.91222,44222
57933.91224,44226
57933.91225,44226
57933.91226,44222
57933.91227,44222
57933.91228,44222
57933.91229,44222
57933.91231,44222
57933.91232,44222
57933.91233,44222
57933.91234,44222
57933.91235,44222
57933.91236,44222
57933.91237,44222
57933.91239,44222
57933.9124,44222
57933.91241,44222
57933.91242,44222
57933.91243,44222
57933.91244,44222
57933.91246,44222
57933.91247,44222
57933.91248,44222
57933.91249,44222
57933.9125,44218
57933.91251,44218
57933.91253,44218
57933.91254,44218
57933.91255,44222
57933.91256,44222
57933.91257,44218
57933.91258,44222
57933.91259,44218
57933.91261,44218
57933.91262,44218
57933.91263,44218
57933.91264,44218
57933.91265,44218
57933.91266,44222
57933.91268,44218
57933.91269,44222
57933.9127,44218
57933.91271,44222
57933.91272,44218
57933.91273,44218
57933.91275,44218
57933.91276,44218
57933.91277,44218
57933.91278,44218
57933.91279,44222
57933.9128,44218
57933.91281,44218
57933.91283,44222
57933.91284,44218
57933.91285,44218
57933.91286,44222
57933.91287,44218
57933.91288,44218
57933.9129,44218
57933.91291,44218
57933.91292,44218
57933.91293,44218
57933.91294,44222
57933.91295,44222
57933.91297,44218
57933.91298,44222
57933.91299,44218
57933.913,44218
57933.91301,44218
57933.91302,44218
57933.91303,44218
57933.91305,44218
57933.91306,44218
57933.91307,44218
57933.91308,44218
57933.91309,44218
57933.9131,44218
57933.91312,44218
57933.91313,44218
57933.91314,44218
57933.91315,44218
57933.91316,44218
57933.91317,44222
57933.91319,44222
57933.9132,44222
57933.91321,44222
57933.91322,44226
57933.91323,44226
57933.91324,44226
57933.91325,44226
57933.91327,44226
57933.91328,44226
57933.91329,44226
57933.9133,44226
57933.91331,44226
57933.91332,44226
57933.91334,44226
57933.91335,44226
57933.91336,44226
57933.91337,44230
57933.91338,44230
57933.91339,44230
57933.91341,44226
57933.91342,44230
57933.91343,44230
57933.91344,44230
57933.91345,44230
57933.91346,44226
57933.91347,44230
57933.91349,44230
57933.9135,44230
57933.91351,44230
57933.91352,44230
57933.91353,44230
57933.91354,44230
57933.91356,44230
57933.91357,44230
