Time(s),S21(MAG),S21(DEG)
6782.4,1.0064121,-0.63486201
6791.04,1.0051188,-0.59185839
6799.68,1.0054027,-0.51101488
6808.32,1.0032638,-0.67478055
6816.96,1.0010835,-0.67840797
6825.6,1.0028472,-0.66553581
6834.24,1.0032114,-0.64346528
6842.88,1.0031146,-0.57054263
6851.52,1.0019225,-0.70500565
6860.16,1.0022715,-0.76901609
6868.8,1.0061349,-0.57537383
6877.44,1.0058473,-0.64742368
6886.08,1.0027714,-0.68260467
6894.72,1.0050356,-0.50945258
6903.36,1.0058118,-0.6517911
6912,1.0068643,-0.66237879
6920.64,1.0057957,-0.69606739
6929.28,1.0076095,-0.71848798
6937.92,1.0054899,-0.92998683
6946.56,1.0038377,-0.79497552
6955.2,1.00281,-0.83850664
6963.84,1.0041809,-0.75141156
6972.48,1.0055199,-0.9073199
6981.12,1.000468,-0.82547092
6989.76,1.0027874,-0.93226588
6998.4,1.0034081,-1.0579473
7007.04,1.0058855,-1.0599985
7015.68,1.0033885,-0.97412276
7024.32,1.0032706,-1.0164769
7032.96,1.0023608,-1.0015203
7041.6,1.0024289,-0.85979837
7050.24,1.0068561,-0.93108135
7058.88,1.0042574,-0.90459049
7067.52,1.0056185,-0.86742944
7076.16,1.0052804,-0.84716046
7084.8,1.0058984,-0.88291657
7093.44,1.0066775,-0.87876898
7102.08,1.0028093,-1.1565504
7110.72,1.0036097,-1.0608991
7119.36,1.0032085,-1.0470533
7128,1.0028095,-0.97992992
7136.64,1.0038216,-1.0715609
7145.28,1.0019059,-1.1270958
7153.92,1.0057256,-0.94168246
7162.56,1.0039996,-0.7793029
7171.2,1.0051275,-0.93738723
7179.84,1.006539,-0.90845531
7188.48,1.0067278,-0.98181015
7197.12,1.0056174,-0.90766811
7205.76,1.006673,-0.916767
7214.4,1.0045693,-0.95044857
7223.04,1.0053118,-0.93395966
7231.68,1.0053378,-0.93359679
7240.32,1.0025142,-1.0696108
7248.96,1.0026951,-1.0230213
7257.6,1.0032839,-1.0014237
7266.24,1.003226,-1.0705972
7274.88,1.0049503,-1.1109253
7283.52,1.0017642,-1.0317075
7292.16,1.0028943,-1.047675
7300.8,1.004253,-1.1155443
7309.44,1.0018848,-1.1144412
7318.08,1.0019426,-1.0942839
7326.72,1.0019925,-1.0711775
7335.36,1.0036023,-1.1185781
7344,1.0064472,-0.8741495
7352.64,1.0039916,-0.9374252
7361.28,1.0060508,-0.95055997
7369.92,1.0064679,-0.9408102
7378.56,1.0062414,-0.84963256
7387.2,1.0059748,-0.91289937
7395.84,1.0035073,-0.99111491
7404.48,1.0021638,-0.85590017
7413.12,1.0047399,-0.87589473
7421.76,1.0019655,-0.98600578
7430.4,1.0021049,-0.89513218
7439.04,1.003891,-0.92195421
7447.68,1.0054318,-0.6318087
7456.32,1.0050719,-0.66573298
7464.96,1.0061284,-0.67305458
7473.6,1.0049649,-0.60204339
7482.24,1.0056199,-0.75833172
7490.88,1.005818,-0.68240184
7499.52,1.0051841,-0.64712656
7508.16,1.0031929,-0.78270453
7516.8,1.003785,-0.838126
7525.44,1.0026572,-0.64219165
7534.08,1.0027926,-0.58217496
7542.72,1.0038404,-0.77477729
7551.36,1.0040866,-0.65657663
7560,1.0048034,-0.56639564
7568.64,1.0038512,-0.61395174
7577.28,1.0036974,-0.67277122
7585.92,1.0031954,-0.47442052
7594.56,1.001194,-0.65199637
7603.2,1.0035095,-0.71419722
7611.84,1.0037802,-0.60463083
7620.48,1.0021849,-0.55423677
7629.12,1.0039409,-0.53835183
7637.76,1.0037291,-0.50361955
7646.4,1.0072678,-0.51736552
7655.04,1.0061145,-0.4066976
7663.68,1.0069056,-0.48636359
7672.32,1.0046109,-0.41541818
7680.96,1.0032742,-0.44312641
7689.6,1.0025526,-0.65749609
7698.24,1.0028954,-0.46635288
7706.88,1.0019841,-0.33372316
7715.52,1.0038078,-0.48961449
7724.16,1.0039912,-0.42442608
7732.8,1.00418,-0.33650184
7741.44,1.0031927,-0.42754593
7750.08,1.0060204,-0.27800831
7758.72,1.0056305,-0.20003992
7767.36,1.0062163,-0.26481715
7776,1.0066866,-0.19143444
7784.64,1.0048163,-0.16069272
7793.28,1.0062509,-0.2361294
7801.92,1.0029596,-0.17752539
7810.56,0.9995451,-0.36223191
7819.2,1.0031488,-0.40407565
7827.84,1.004299,-0.32597694
7836.48,1.0019383,-0.26008925
7845.12,1.0018377,-0.22330883
7853.76,1.0036521,-0.3090688
7862.4,1.003052,-0.37599486
7871.04,1.0037642,-0.32127994
7879.68,1.003031,-0.15165661
7888.32,1.0044186,-0.29005423
7896.96,1.0018946,-0.20239395
7905.6,1.0004103,-0.20631081
7914.24,1.0016885,-0.23319224
7922.88,1.003852,-0.16921659
7931.52,1.0033283,-0.074166685
7940.16,1.0050615,-0.12142014
7948.8,1.0055267,-0.13954695
7957.44,1.0070242,-0.16344562
7966.08,1.0066069,-0.17205578
7974.72,1.0057966,-0.34951553
7983.36,1.0049284,-0.35732228
7992,1.0032762,-0.41575882
8000.64,1.002681,-0.41951218
8009.28,1.0042688,-0.56273288
8017.92,1.0021273,-0.43711022
8026.56,1.0035207,-0.49270999
8035.2,1.0072577,-0.31480461
8043.84,1.0032535,-0.23225696
8052.48,1.0057241,-0.39269081
8061.12,1.00603,-0.32621643
8069.76,1.005502,-0.36424282
8078.4,1.0061227,-0.43774197
8087.04,1.0031182,-0.40421715
8095.68,1.0038414,-0.52772504
8104.32,1.0046569,-0.50498676
8112.96,1.0029788,-0.61331856
8121.6,1.0029014,-0.61754006
8130.24,1.0033371,-0.54874301
8138.88,1.0037037,-0.63251597
8147.52,1.0048352,-0.68316972
8156.16,1.0040141,-0.66870278
8164.8,1.0027674,-0.65272802
8173.44,1.0033516,-0.72076118
8182.08,1.0037953,-0.66018665
8190.72,1.0028507,-0.64448452
8199.36,1.0019457,-0.70088929
8208,1.0060066,-0.82037538
8216.64,1.0048881,-0.61397678
8225.28,1.0068539,-0.67219424
8233.92,1.0060846,-0.79967391
8242.56,1.0075749,-0.62890351
8251.2,1.006507,-0.64463788
8259.84,1.0075909,-0.74600691
8268.48,1.0056115,-0.88264698
8277.12,1.0045973,-0.84957641
8285.76,1.0017105,-0.87239009
8294.4,1.0034405,-0.89106131
8303.04,1.0040674,-0.94194406
8311.68,1.0029511,-0.90940607
8320.32,1.0032392,-0.94164401
8328.96,1.0072501,-0.94449693
8337.6,1.0072615,-0.92862689
8346.24,1.005012,-0.86332995
8354.88,1.0070865,-0.89253223
8363.52,1.008726,-0.97950613
8372.16,1.0065472,-0.86300671
8380.8,1.0082239,-0.97366428
8389.44,1.0054666,-0.93728894
8398.08,1.0027269,-0.96858114
8406.72,1.0036287,-1.0387387
8415.36,1.0041846,-0.88655293
8424,1.0015327,-0.97802663
8432.64,1.0020441,-0.8615284
8441.28,1.0026368,-0.8857469
8449.92,1.002599,-0.91038042
8458.56,1.0016099,-0.81297511
8467.2,1.0056286,-0.9518109
8475.84,1.0037327,-0.92611796
8484.48,1.003195,-0.94451654
8493.12,1.003545,-0.9594515
8501.76,1.0032456,-0.96874529
8510.4,1.0070615,-0.75371778
8519.04,1.0065812,-0.75694811
8527.68,1.0044366,-0.79351503
8536.32,1.0057762,-0.77625912
8544.96,1.0067593,-0.84725463
8553.6,1.0052696,-0.67397177
8562.24,1.0026722,-0.98638445
8570.88,1.0022957,-0.85302544
8579.52,1.0032105,-0.94073135
8588.16,1.0007159,-0.82765526
8596.8,1.0019124,-0.94627756
8605.44,1.0042884,-0.87658197
8614.08,1.0018756,-0.8718763
8622.72,1.0061562,-0.64138943
8631.36,1.007515,-0.65263391
8640,1.0081056,-0.75277799
8648.64,1.007602,-0.75540686
8657.28,1.0076485,-0.76001793
8665.92,1.0049055,-0.57832074
8674.56,1.0053343,-0.80492502
8683.2,1.003963,-0.86114591
8691.84,1.0056267,-0.92142159
8700.48,1.0029237,-0.91854399
8709.12,1.0053445,-0.87865955
8717.76,1.0030891,-0.93429679
8726.4,1.0031278,-0.88679063
8735.04,1.0021713,-0.9348954
8743.68,1.0027812,-0.86381292
8752.32,1.0030302,-1.003976
8760.96,1.0027285,-0.98167586
8769.6,1.0036104,-1.1328433
8778.24,1.0024014,-1.1043195
8786.88,1.0045322,-1.0485765
8795.52,1.0023695,-1.0311747
8804.16,1.0052979,-0.92687982
8812.8,1.0064988,-0.86012912
8821.44,1.0057327,-0.94916981
8830.08,1.0043592,-0.90214199
8838.72,1.0061055,-0.98655605
8847.36,1.0061022,-0.99792045
8856,1.0036787,-1.1016449
8864.64,1.0027015,-1.0530394
8873.28,1.0015423,-1.0218199
8881.92,1.0029733,-0.99366575
8890.56,1.0039651,-1.1614429
8899.2,1.0054188,-1.0807539
8907.84,1.0072745,-0.91702878
8916.48,1.0055927,-0.89549184
8925.12,1.0054731,-0.94733924
8933.76,1.0071664,-0.75192678
8942.4,1.0062048,-0.82904738
8951.04,1.0060977,-1.0203998
8959.68,1.0060503,-0.95993453
8968.32,1.00194,-1.1151755
8976.96,1.003402,-1.1895105
8985.6,1.0039769,-1.1288216
8994.24,1.0031259,-1.1044225
9002.88,1.0015846,-1.2090266
9011.52,1.0019566,-1.0376964
9020.16,1.0053279,-1.2176524
9028.8,1.003817,-1.0547574
9037.44,1.0041214,-1.1603435
9046.08,1.0050094,-1.1002773
9054.72,1.0033715,-1.2054385
9063.36,1.0014653,-1.0553443
9072,1.001039,-1.1252576
9080.64,1.0025479,-1.175238
9089.28,1.004692,-0.99656647
9097.92,1.0064934,-0.99182642
9106.56,1.0050735,-1.0275686
9115.2,1.0053416,-1.1279678
9123.84,1.0069835,-1.131795
9132.48,1.0035346,-1.0225787
9141.12,1.0058595,-1.1673292
9149.76,1.0022014,-1.2336468
9158.4,1.0046519,-1.3253772
9167.04,1.0032215,-1.2544382
9175.68,1.0041559,-1.1520469
9184.32,1.0037436,-1.2627733
9192.96,1.0040417,-1.2690777
9201.6,1.0039915,-1.2104009
9210.24,1.0067909,-1.2659847
9218.88,1.0067705,-1.1726198
9227.52,1.005663,-1.2228441
9236.16,1.0068101,-1.2437512
9244.8,1.0064633,-1.2520208
9253.44,1.0044895,-1.2498021
9262.08,1.0023969,-1.2891151
9270.72,1.0017035,-1.3418576
9279.36,1.0030745,-1.5084804
9288,1.0047954,-1.4847337
9296.64,1.0035324,-1.4190929
9305.28,1.0055637,-1.5298498
9313.92,1.003944,-1.5632299
9322.56,1.0043758,-1.5186273
9331.2,1.0041158,-1.7100588
9339.84,1.004108,-1.6586536
9348.48,1.0025519,-1.7558956
9357.12,1.0018491,-1.580539
9365.76,1.0037229,-1.7539669
9374.4,1.0034965,-1.8248906
9383.04,1.0047532,-1.6073496
9391.68,1.0066435,-1.6848696
9400.32,1.0076317,-1.6428148
9408.96,1.0040572,-1.6574161
9417.6,1.0070968,-1.7252275
9426.24,1.0063617,-1.7685221
9434.88,1.0050716,-1.8445921
9443.52,1.0023024,-1.9835879
9452.16,1.0016559,-2.1100996
9460.8,1.0021955,-2.1050687
9469.44,1.0026833,-2.1918812
9478.08,1.0043718,-2.1396446
9486.72,1.0026774,-2.1135023
9495.36,1.0060462,-1.9808494
9504,1.0057837,-1.8901436
9512.64,1.0069308,-2.0109017
9521.28,1.0046591,-1.9042147
9529.92,1.0053781,-2.0650182
9538.56,1.0032207,-2.0003798
9547.2,1.0033996,-2.1885092
9555.84,1.0034831,-2.2363751
9564.48,1.0032877,-2.1054275
9573.12,1.0039579,-2.1675212
9581.76,1.0016094,-2.1258342
9590.4,1.0041364,-2.1302493
9599.04,1.0016263,-2.2304168
9607.68,1.0047852,-2.1016965
9616.32,1.0041286,-2.1195681
9624.96,1.0035518,-2.1574965
9633.6,1.0042711,-2.1341858
9642.24,1.0036345,-2.123374
9650.88,1.0051357,-2.0868118
9659.52,1.0030817,-2.0594356
9668.16,1.0025436,-2.1266687
9676.8,1.0055596,-1.9952137
9685.44,1.0036731,-1.8258244
9694.08,1.0047874,-1.8558562
9702.72,1.0062389,-1.8097702
9711.36,1.0069098,-1.9649361
9720,1.0063738,-1.8172352
9728.64,1.003418,-1.9517435
9737.28,1.0048356,-1.936254
9745.92,1.003917,-2.0446458
9754.56,1.0023355,-2.0599635
9763.2,1.0030817,-2.1815546
9771.84,1.0021832,-1.9934486
9780.48,1.0037589,-2.0536575
9789.12,1.0050938,-2.0145543
9797.76,1.0056943,-1.8923186
9806.4,1.006861,-2.0537238
9815.04,1.0062003,-1.9434294
9823.68,1.005826,-2.0216279
9832.32,1.0056216,-1.8280212
9840.96,1.0041931,-1.9373268
9849.6,1.0044186,-2.0816178
9858.24,1.0044034,-1.963421
9866.88,1.0040537,-1.9321635
9875.52,1.0037738,-1.9267384
9884.16,1.0040058,-1.8929404
9892.8,1.0058136,-2.0009181
9901.44,1.0020698,-2.1454742
9910.08,1.0014738,-2.1197307
9918.72,1.0040134,-2.0145402
9927.36,1.0018721,-2.0798211
9936,1.0025852,-2.0855241
9944.64,1.0029979,-2.0242503
9953.28,1.0045254,-2.0774391
9961.92,1.0038695,-2.0344241
9970.56,1.0046568,-1.9953029
9979.2,1.0054685,-1.7174591
9987.84,1.0054008,-1.7414651
9996.48,1.0051358,-1.8001467
10005.12,1.0048434,-1.7042383
10013.76,1.0036557,-1.8547546
10022.4,1.0039225,-1.8974541
10031.04,1.0029821,-1.8762023
10039.68,1.0030627,-1.8457528
10048.32,1.0019639,-1.9273214
10056.96,1.0048157,-1.8830293
10065.6,1.0036359,-1.9425558
10074.24,1.0042636,-1.6824479
10082.88,1.0046067,-1.7720661
10091.52,1.006978,-1.7701715
10100.16,1.0054229,-1.8338618
10108.8,1.0060194,-1.7192103
10117.44,1.0049539,-1.7731159
10126.08,1.0047704,-1.6308634
10134.72,1.0047863,-1.8111391
10143.36,1.0023478,-1.8723687
10152,1.0012306,-1.917285
10160.64,1.0047432,-1.8652163
10169.28,1.0036899,-1.8072518
10177.92,1.0036497,-1.6664783
10186.56,1.004312,-1.7132642
10195.2,1.004706,-1.763184
10203.84,1.0030385,-1.7821814
10212.48,1.0033422,-1.7139069
10221.12,1.0049475,-1.684141
10229.76,1.0008646,-1.6048756
10238.4,1.0039393,-1.6819197
10247.04,1.002846,-1.5946788
10255.68,1.0029022,-1.5864452
10264.32,1.0054849,-1.4374552
10272.96,1.0038801,-1.3224233
10281.6,1.0039518,-1.3207904
10290.24,1.0045058,-1.371835
10298.88,1.0032572,-1.2871456
10307.52,1.0048661,-1.3667587
10316.16,1.0042777,-1.4664167
10324.8,1.0030774,-1.4316943
10333.44,1.0029,-1.3917108
10342.08,1.0017176,-1.3331677
10350.72,1.0031133,-1.2763076
10359.36,1.0044243,-1.2854942
10368,1.006826,-1.0495501
10376.64,1.0054299,-1.1482741
10385.28,1.0046635,-1.2598846
10393.92,1.0076593,-1.150038
10402.56,1.0065954,-1.219817
10411.2,1.0070127,-1.1856993
10419.84,1.005348,-1.3780552
10428.48,1.0043203,-1.3461226
10437.12,1.0042949,-1.4182353
10445.76,1.0032486,-1.2931329
10454.4,1.0032196,-1.2060978
10463.04,1.0040373,-1.2622868
10471.68,1.003525,-1.2509656
10480.32,1.002906,-1.2648081
10488.96,1.002794,-1.2476797
10497.6,1.0033398,-1.2814343
10506.24,1.003781,-1.3039604
10514.88,1.0041517,-1.2616348
10523.52,1.0048468,-1.3859212
10532.16,1.0027723,-1.3590753
10540.8,1.004719,-1.287533
10549.44,1.0043265,-1.3287026
10558.08,1.004642,-1.2574565
10566.72,1.0070869,-1.3352088
10575.36,1.0033002,-1.1991881
10584,1.0055592,-1.3639387
10592.64,1.0049784,-1.2129499
10601.28,1.0069273,-1.1930435
10609.92,1.0020276,-1.3211913
10618.56,1.0024526,-1.3245192
10627.2,1.0031501,-1.4132137
10635.84,1.002507,-1.3587635
10644.48,1.0025523,-1.2584825
10653.12,1.0022947,-1.338488
10661.76,1.0049239,-1.0688015
10670.4,1.0055923,-1.252665
10679.04,1.0061898,-1.3057895
10687.68,1.0071549,-1.1814612
10696.32,1.0060962,-1.1692063
10704.96,1.0058184,-1.314494
10713.6,1.0063744,-1.3843192
10722.24,1.0045279,-1.4267436
10730.88,1.0049794,-1.4727155
10739.52,1.0032212,-1.3619959
10748.16,1.0041742,-1.415661
10756.8,1.0039808,-1.3210515
10765.44,1.0010911,-1.3439194
10774.08,1.0044093,-1.4774672
10782.72,1.0040681,-1.5221156
10791.36,1.0036678,-1.5786798
10800,1.0042793,-1.5391448
10808.64,1.0041052,-1.4210895
10817.28,1.0024601,-1.3801806
10825.92,1.0027146,-1.4150684
10834.56,1.0047878,-1.4107296
10843.2,1.0061948,-1.3140885
10851.84,1.0042847,-1.230817
10860.48,1.005214,-1.2056133
10869.12,1.0047747,-1.1693231
10877.76,1.005806,-1.1596137
10886.4,1.0049917,-1.0710497
10895.04,1.0064266,-1.2275046
10903.68,1.0019197,-1.2075504
10912.32,1.0058125,-1.2762029
10920.96,1.005618,-1.301057
10929.6,1.0033375,-1.2167019
10938.24,1.0032706,-1.2107475
10946.88,1.0023112,-1.1736441
10955.52,1.0048119,-1.1022379
10964.16,1.0067447,-1.11403
10972.8,1.0057596,-1.1389214
10981.44,1.0047374,-0.93478805
10990.08,1.0067931,-1.0162828
10998.72,1.0066385,-1.0223632
11007.36,1.0071923,-0.96745139
11016,1.0059578,-0.97841811
11024.64,1.0065205,-1.0307229
11033.28,1.0043969,-0.96112204
11041.92,1.0036036,-0.98051816
11050.56,1.002634,-1.0422169
11059.2,1.0022293,-0.93074197
11067.84,1.0054933,-1.0538697
11076.48,1.0031896,-1.0797682
11085.12,1.0047911,-0.97506684
11093.76,1.003616,-0.99441332
11102.4,1.0042888,-0.9592182
11111.04,1.002815,-0.88427067
11119.68,1.0016233,-0.8271935
11128.32,1.0032198,-0.83693552
11136.96,1.0038456,-0.88198018
11145.6,1.0047829,-0.5683189
11154.24,1.0049117,-0.61035156
11162.88,1.0057467,-0.65220898
11171.52,1.0054938,-0.63601804
11180.16,1.0079087,-0.65486407
11188.8,1.003675,-0.75918543
11197.44,1.003268,-0.70033634
11206.08,1.00336,-0.74379134
11214.72,1.0040755,-0.62138349
11223.36,1.0025363,-0.65363449
11232,1.0026668,-0.64796698
11240.64,1.003065,-0.43449694
11249.28,1.0050921,-0.4580366
11257.92,1.0073756,-0.49202368
11266.56,1.0055987,-0.39261508
11275.2,1.0043508,-0.45210454
11283.84,1.0061185,-0.39743021
11292.48,1.0061663,-0.42438596
11301.12,1.0063156,-0.33144498
11309.76,1.0048831,-0.43250465
11318.4,1.0054232,-0.26745003
11327.04,1.0042971,-0.51627249
11335.68,1.0030713,-0.45667285
11344.32,1.0035007,-0.39925259
11352.96,1.0014188,-0.36172056
11361.6,1.0027846,-0.41708657
11370.24,1.0039459,-0.45256391
11378.88,1.0032911,-0.34272373
11387.52,1.0039263,-0.41636303
11396.16,1.003702,-0.38403657
11404.8,1.0031308,-0.29863533
11413.44,1.0022895,-0.3310644
11422.08,1.002598,-0.28022477
11430.72,1.0048277,-0.10140606
11439.36,1.0059676,0.01037067
11448,1.0058396,-0.095743939
11456.64,1.0063478,-0.044496275
11465.28,1.0057008,-0.12163316
11473.92,1.0078014,-0.052634593
11482.56,1.0027599,-0.067150891
11491.2,1.0007714,-0.14993618
11499.84,1.0019627,-0.11206018
11508.48,1.0046406,-0.15060224
11517.12,1.0013463,-0.092280701
11525.76,1.0024832,-0.16102667
11534.4,1.0040843,-0.020102186
11543.04,1.0052723,0.13147467
11551.68,1.0059668,0.031580392
11560.32,1.0080022,0.13159171
11568.96,1.0063926,0.027825443
11577.6,1.0063777,-0.020705733
11586.24,1.0042515,0.016146803
11594.88,1.0059333,-0.096439436
11603.52,1.0063,-0.12128314
11612.16,1.0077616,-0.28037843
11620.8,1.0020859,-0.18859182
11629.44,1.0023819,-0.11141778
11638.08,1.0039921,-0.18804429
11646.72,1.0044386,-0.34170696
11655.36,1.0036612,-0.24398682
11664,1.0010151,-0.23721883
11672.64,1.0054717,-0.32954893
11681.28,1.0039742,-0.41790625
11689.92,1.0018294,-0.36890993
11698.56,1.0020137,-0.26148793
11707.2,1.003224,-0.41836262
11715.84,1.0036731,-0.43293756
11724.48,1.0039903,-0.17258668
11733.12,1.0061015,-0.30538055
11741.76,1.0071632,-0.35402301
11750.4,1.0050271,-0.37331608
11759.04,1.0064769,-0.29334474
11767.68,1.0070767,-0.40960395
11776.32,1.004125,-0.40626615
11784.96,1.0025181,-0.63402152
11793.6,1.0049809,-0.6551047
11802.24,1.0038756,-0.65630871
11810.88,1.0036224,-0.66050011
11819.52,1.0034029,-0.66742313
11828.16,1.0038719,-0.66018707
11836.8,1.0052439,-0.53559017
11845.44,1.0059298,-0.5973736
11854.08,1.0054032,-0.56684583
11862.72,1.0036644,-0.59337956
11871.36,1.0056705,-0.71984583
11880,1.0070848,-0.72175288
11888.64,1.0067395,-0.76061714
11897.28,1.0056775,-0.87109965
11905.92,1.0041801,-0.9732424
11914.56,1.0042601,-1.0201205
11923.2,1.0040143,-1.1565851
11931.84,1.0040368,-1.0734419
11940.48,1.0055174,-1.0851326
11949.12,1.0039725,-1.1841674
11957.76,1.0032983,-1.1750525
11966.4,1.0020348,-1.1320428
11975.04,1.0014998,-1.2125692
11983.68,1.005571,-1.0909985
11992.32,1.0021694,-1.0851446
12000.96,1.0035317,-1.0986382
12009.6,1.0021549,-1.1917245
12018.24,1.0055306,-1.0259274
12026.88,1.004831,-1.0457621
12035.52,1.0061464,-1.0470037
12044.16,1.0085448,-1.0562181
12052.8,1.0090621,-1.0363337
12061.44,1.00537,-0.96100134
12070.08,1.0025862,-1.2673913
12078.72,1.0027803,-1.2144877
12087.36,1.0017794,-1.233222
12096,1.0049098,-1.2442411
12104.64,1.005407,-1.2155197
12113.28,1.0028372,-1.1964945
12121.92,1.0013639,-1.18757
12130.56,1.0047969,-0.99710476
12139.2,1.0066406,-1.0135473
12147.84,1.0053939,-1.0428219
12156.48,1.0063698,-0.95998245
12165.12,1.0064551,-0.97782612
12173.76,1.0074443,-1.0188489
12182.4,1.0046681,-1.1361773
12191.04,1.0053604,-1.2085763
12199.68,1.0023954,-1.1315702
12208.32,1.0032465,-1.1544043
12216.96,1.0038328,-1.2142075
12225.6,1.0007989,-1.1259606
12234.24,1.003136,-1.0754808
12242.88,1.0055062,-1.0918812
12251.52,1.0022621,-1.2134829
12260.16,1.0015053,-1.0829738
12268.8,1.0036069,-1.278067
12277.44,1.0020264,-1.2125334
12286.08,1.003988,-1.1484475
12294.72,1.003565,-1.1565285
12303.36,1.0027156,-0.96128458
12312,1.005792,-0.92475694
12320.64,1.0072154,-1.0729177
12329.28,1.0054901,-0.8614378
12337.92,1.006412,-0.97771704
12346.56,1.0060204,-0.77196193
12355.2,1.003316,-0.91318095
12363.84,1.0034735,-0.99195713
12372.48,1.0028179,-1.0178593
12381.12,1.0035596,-1.0000013
12389.76,1.0010725,-1.023858
12398.4,1.0036891,-1.0344644
12407.04,1.0036536,-0.97906846
12415.68,1.0009637,-1.0058395
12424.32,1.0054777,-0.86339283
12432.96,1.0062709,-0.89298511
12441.6,1.007398,-0.82470071
12450.24,1.0060266,-0.9099797
12458.88,1.0070236,-0.98014057
12467.52,1.0060499,-0.87448955
12476.16,1.0063958,-0.89276952
12484.8,1.0033374,-0.87521333
12493.44,1.0013759,-1.0315498
12502.08,1.0040835,-0.96637946
12510.72,1.0037841,-0.96032047
12519.36,1.0021485,-0.89875835
12528,1.0031683,-1.075627
12536.64,1.0046573,-1.0756788
12545.28,1.0025091,-1.0084864
12553.92,1.00271,-1.1321875
12562.56,1.0035642,-1.1608735
12571.2,1.0031863,-1.0798781
12579.84,1.0043161,-1.151035
12588.48,1.0043247,-1.2094355
12597.12,1.0012178,-1.2102624
12605.76,1.006757,-0.99560189
12614.4,1.0057693,-1.075684
12623.04,1.0072591,-1.1582661
12631.68,1.0069264,-1.0365762
12640.32,1.0070032,-1.0701205
12648.96,1.0052066,-0.96314484
12657.6,1.0036634,-1.1728722
12666.24,1.0026742,-1.1955332
12674.88,1.0026824,-1.1519386
12683.52,1.0054827,-1.2246193
12692.16,1.0042638,-1.0961885
12700.8,1.001686,-1.0983008
12709.44,1.0044186,-1.0550432
12718.08,1.0059736,-0.86260837
12726.72,1.0035124,-0.92588049
12735.36,1.0054706,-0.95710212
12744,1.00607,-0.96515465
12752.64,1.0056713,-0.84210026
12761.28,1.0064173,-0.92571819
12769.92,1.0011555,-1.0710831
12778.56,1.0025989,-1.0159636
12787.2,1.0033267,-1.0286518
12795.84,1.0036052,-1.0389074
12804.48,1.0034205,-1.0504785
12813.12,1.0026044,-1.2048852
12821.76,1.0018291,-1.0844516
12830.4,1.0045733,-1.1833127
12839.04,1.0026021,-1.0016623
12847.68,1.0031946,-1.1788203
12856.32,1.0056121,-1.168195
12864.96,1.0031837,-1.0998058
12873.6,1.0033127,-1.4099116
12882.24,1.0028491,-1.1954327
12890.88,1.0059065,-1.0427206
12899.52,1.0056155,-1.220726
12908.16,1.0047433,-1.1202085
12916.8,1.0056034,-1.2408383
12925.44,1.0062683,-1.1680974
12934.08,1.0063939,-1.3355004
12942.72,1.0028553,-1.3927743
12951.36,1.0041064,-1.4557321
12960,1.0036253,-1.4725313
12968.64,1.0036272,-1.5215356
12977.28,1.0030532,-1.6271261
12985.92,1.0026125,-1.5595005
12994.56,1.0044322,-1.7035908
13003.2,1.0049245,-1.4380622
13011.84,1.0068122,-1.5479097
13020.48,1.0069609,-1.7283334
13029.12,1.0047185,-1.6199908
13037.76,1.0064672,-1.6757514
13046.4,1.0075314,-1.8150365
13055.04,1.0060031,-1.6791052
13063.68,1.0058606,-1.7869489
13072.32,1.0022259,-1.8522573
13080.96,1.0036491,-1.7597774
13089.6,1.003136,-1.924871
13098.24,1.003136,-1.7493182
13106.88,1.0024017,-1.816197
13115.52,1.0036677,-1.9232895
13124.16,1.0030688,-1.9022092
13132.8,1.0028112,-1.7368175
13141.44,1.0056092,-1.8798461
13150.08,1.003772,-1.9026929
13158.72,1.0035622,-1.9118334
13167.36,1.0017986,-1.9058136
13176,1.0015929,-2.0132058
13184.64,1.0060543,-1.818464
13193.28,1.0054483,-1.7697467
13201.92,1.0058175,-1.8493136
13210.56,1.00366,-1.8052
13219.2,1.0058849,-1.8927068
13227.84,1.0053589,-1.7612575
13236.48,1.0032935,-2.0532618
13245.12,1.0045189,-1.9272931
13253.76,1.0027041,-2.0563984
13262.4,1.002628,-2.024879
13271.04,1.0036119,-1.850157
13279.68,1.0045046,-2.0179274
