Time(s),S21(MAG),S21(DEG)
3020.4,0.99697614,-20.776209
3024,0.99638945,-20.83543
3027.6,0.99667287,-20.691137
3031.2,0.99699736,-20.725603
3034.8,0.9966073,-20.81036
3038.4,0.99739832,-20.795231
3042,0.99704933,-20.862633
3045.6,0.99764562,-20.861603
3049.2,0.99820614,-20.90579
3052.8,0.99679661,-20.934193
3056.4,0.99556321,-21.004679
3060,0.99723542,-20.951078
3063.6,0.99881172,-21.022945
3067.2,0.99642932,-20.969152
3070.8,0.99896252,-21.048573
3074.4,0.99720395,-21.045179
3078,0.99844462,-21.007605
3081.6,0.99591994,-21.049032
3085.2,0.99941105,-21.183855
3088.8,0.99719745,-21.286762
3092.4,0.99863958,-21.177832
3096,0.99800313,-21.199181
3099.6,0.9991349,-21.224468
3103.2,0.99958676,-21.270834
3106.8,0.99750698,-21.317528
3110.4,0.99856323,-21.288797
3114,0.99828315,-21.408932
3117.6,0.99721688,-21.298611
3121.2,0.99772012,-21.483908
3124.8,0.99836349,-21.605831
3128.4,0.99647552,-21.538673
3132,0.99695301,-21.536022
3135.6,0.9982574,-21.713503
3139.2,0.99898595,-21.728271
3142.8,0.99662161,-21.584642
3146.4,0.99742508,-21.614628
3150,0.9967016,-21.715807
3153.6,0.99608839,-21.779079
3157.2,0.99869978,-21.728657
3160.8,0.99843115,-21.826368
3164.4,0.99846107,-21.846334
3168,0.99602646,-21.763777
3171.6,0.99631858,-21.850397
3175.2,0.99644393,-21.964064
3178.8,0.99795794,-21.942509
3182.4,0.99682355,-21.980532
3186,0.99607044,-21.941877
3189.6,0.99721509,-21.985538
3193.2,0.9969722,-22.013224
3196.8,0.99876934,-22.046162
3200.4,0.99732918,-22.079363
3204,0.99784124,-22.061909
3207.6,0.99830794,-22.168634
3211.2,1.0001138,-22.263592
3214.8,0.9976989,-22.087471
3218.4,0.99840146,-22.285465
3222,0.9962799,-22.4135
3225.6,0.99799454,-22.294088
3229.2,0.99656087,-22.217869
3232.8,0.99771619,-22.297615
3236.4,0.99620742,-22.39654
3240,0.99497664,-22.46471
3243.6,0.99635464,-22.436533
3247.2,0.99589181,-22.397688
3250.8,0.99806595,-22.573484
3254.4,1.001236,-22.405109
3258,0.99720246,-22.512377
3261.6,0.99622142,-22.517031
3265.2,0.99936599,-22.576042
3268.8,0.99944633,-22.657848
3272.4,0.99829859,-22.548393
3276,0.99678075,-22.56612
3279.6,0.99739027,-22.652691
3283.2,0.99732322,-22.751663
3286.8,0.99756348,-22.566605
3290.4,0.99806261,-22.757263
3294,0.99968642,-22.778166
3297.6,0.99920231,-22.69589
3301.2,0.99866426,-22.712463
3304.8,0.99996889,-22.737888
3308.4,0.99893653,-22.779282
3312,0.99831271,-22.770452
3315.6,0.99710119,-22.656116
3319.2,0.99674875,-22.70158
3322.8,0.995359,-22.622011
3326.4,0.99439448,-22.689983
3330,0.99591041,-22.724342
3333.6,0.99680918,-22.682514
3337.2,0.99713063,-22.524492
3340.8,0.99934846,-22.650187
3344.4,0.99669176,-22.54335
3348,0.9963904,-22.54484
3351.6,0.99842948,-22.672552
3355.2,0.99654162,-22.604471
3358.8,0.99613345,-22.638077
3362.4,0.99672258,-22.540255
3366,0.99731022,-22.568443
3369.6,0.99928629,-22.679125
3373.2,0.99858826,-22.682308
3376.8,0.99874055,-22.70215
3380.4,0.99795169,-22.488674
3384,0.99786925,-22.550352
3387.6,0.99692523,-22.534651
3391.2,0.99650908,-22.526609
3394.8,0.99577951,-22.544161
3398.4,0.99604481,-22.552423
3402,0.99839038,-22.589964
3405.6,0.99591273,-22.653103
3409.2,0.99669999,-22.487434
3412.8,0.99912816,-22.536098
3416.4,0.9982397,-22.555981
3420,0.99570477,-22.427626
3423.6,0.99913508,-22.506493
3427.2,0.99778789,-22.447498
3430.8,0.99563074,-22.458645
3434.4,0.99524492,-22.494442
3438,0.99709624,-22.48201
3441.6,0.99633467,-22.436884
3445.2,0.99630928,-22.325024
3448.8,0.99660665,-22.48608
3452.4,0.9990238,-22.447985
3456,0.99675459,-22.463528
3459.6,0.99586588,-22.32407
3463.2,0.99502647,-22.394567
3466.8,0.99833226,-22.388672
3470.4,0.99620742,-22.214748
3474,0.99509436,-22.330767
3477.6,0.9975428,-22.306639
3481.2,0.99710023,-22.343042
3484.8,0.9951849,-22.370708
3488.4,0.99663454,-22.351097
3492,0.9973653,-22.288168
3495.6,0.99711233,-22.51029
3499.2,0.99831265,-22.380762
3502.8,0.9976666,-22.430016
3506.4,0.99621844,-22.546339
3510,0.99780512,-22.470867
3513.6,0.99723935,-22.571896
3517.2,0.99860793,-22.567404
3520.8,0.99695724,-22.497576
3524.4,0.99979037,-22.676157
3528,0.99603653,-22.479845
3531.6,0.99583381,-22.422125
3535.2,0.99715,-22.421801
3538.8,0.99711877,-22.53495
3542.4,0.99754959,-22.533287
3546,0.99792457,-22.544958
3549.6,0.99564296,-22.558096
3553.2,0.99904954,-22.49918
3556.8,0.99498153,-22.580875
3560.4,0.9972198,-22.509947
3564,0.99818921,-22.580839
3567.6,0.99796396,-22.527401
3571.2,0.99842387,-22.548977
3574.8,0.99579763,-22.582546
3578.4,0.99567521,-22.628677
3582,0.99551392,-22.64962
3585.6,0.99737936,-22.622704
3589.2,0.99681014,-22.551739
3592.8,0.99736959,-22.58074
3596.4,0.99647361,-22.645363
3600,0.99510473,-22.610407
3603.6,0.99720258,-22.66604
3607.2,0.99714941,-22.692705
3610.8,0.99776047,-22.786873
3614.4,0.99646652,-22.62841
3618,0.99575847,-22.630512
3621.6,0.99474251,-22.660872
3625.2,0.99717748,-22.702204
3628.8,0.9960655,-22.638906
3632.4,0.99920088,-22.652264
3636,0.99645334,-22.568289
3639.6,0.9988088,-22.591824
3643.2,0.99779272,-22.632492
3646.8,0.99685311,-22.515903
3650.4,0.99633723,-22.639648
3654,0.99630624,-22.53079
3657.6,0.99838781,-22.592443
3661.2,0.99747187,-22.553522
3664.8,0.99802399,-22.563885
3668.4,1.0001655,-22.677374
3672,0.99795491,-22.620153
3675.6,0.99895543,-22.574356
3679.2,0.9978478,-22.508429
3682.8,0.99759096,-22.542435
3686.4,0.9957335,-22.542395
3690,0.99423403,-22.577202
3693.6,0.99837506,-22.616751
3697.2,0.99835181,-22.637711
3700.8,0.99638557,-22.618521
3704.4,0.99615723,-22.561483
3708,0.99593854,-22.544514
3711.6,0.99744922,-22.527466
3715.2,0.99814063,-22.595539
3718.8,0.9980523,-22.549913
3722.4,0.99610621,-22.611057
3726,0.99539357,-22.698656
3729.6,0.99651879,-22.604237
3733.2,0.99660689,-22.618002
3736.8,0.99804205,-22.683722
3740.4,0.99670827,-22.594049
3744,0.99692255,-22.631044
3747.6,0.99822307,-22.571854
3751.2,0.99785554,-22.605698
3754.8,0.9995842,-22.80085
3758.4,0.99761218,-22.616926
3762,0.99597377,-22.672621
3765.6,0.9978615,-22.637516
3769.2,0.99805874,-22.64007
3772.8,0.99765408,-22.522692
3776.4,0.99933755,-22.688093
3780,0.99967963,-22.59815
3783.6,0.99820065,-22.570446
3787.2,0.99715531,-22.528721
3790.8,0.99654323,-22.664705
3794.4,0.99765092,-22.570721
3798,0.99664527,-22.574558
3801.6,0.99460155,-22.591049
3805.2,0.99857539,-22.545561
3808.8,0.99467582,-22.669266
3812.4,0.99788278,-22.667864
3816,0.99511051,-22.506367
3819.6,0.99689764,-22.57725
3823.2,0.9976753,-22.641905
3826.8,0.99724698,-22.452599
3830.4,0.99597162,-22.586536
3834,0.99807149,-22.454803
3837.6,0.99672008,-22.52774
3841.2,0.99708802,-22.654133
3844.8,0.99589312,-22.574236
3848.4,0.99570525,-22.478367
3852,0.99722773,-22.575991
3855.6,0.99905407,-22.532482
3859.2,0.9999634,-22.534594
3862.8,0.99870622,-22.616251
3866.4,0.99921542,-22.372145
3870,0.99671191,-22.39476
3873.6,0.99898165,-22.384319
3877.2,0.99710345,-22.358633
3880.8,0.99641097,-22.409893
3884.4,0.99722236,-22.420986
3888,0.99693865,-22.344444
3891.6,0.99585646,-22.346367
3895.2,0.99645185,-22.257008
3898.8,0.9987725,-22.302729
3902.4,0.9958002,-22.354366
3906,0.99613237,-22.14452
3909.6,0.99632049,-22.210508
3913.2,0.99626017,-22.153877
3916.8,0.99614364,-22.162937
3920.4,0.99872327,-22.12019
3924,0.99637079,-22.079006
3927.6,0.99487078,-22.134922
3931.2,0.99649495,-22.071402
3934.8,0.9972654,-21.972826
3938.4,0.99625736,-21.984661
3942,0.9973011,-21.961632
3945.6,0.99800402,-21.825678
3949.2,0.99620372,-21.986212
3952.8,0.99662369,-21.885416
3956.4,0.99844289,-21.854172
3960,0.99770463,-21.970245
3963.6,0.99571067,-21.856182
3967.2,0.99904931,-21.986448
3970.8,0.99583805,-21.841591
3974.4,0.99752462,-21.976257
3978,0.99588913,-21.851479
3981.6,0.9977085,-21.931103
3985.2,0.9968797,-21.953842
3988.8,0.99773663,-21.793585
3992.4,1.0002937,-21.900656
3996,0.9969644,-21.915916
3999.6,0.99609298,-21.877666
4003.2,0.99779546,-21.979416
4006.8,0.99788088,-21.901445
4010.4,0.9964053,-21.862867
4014,0.99647319,-21.993996
4017.6,0.99617505,-21.989408
4021.2,0.99605066,-22.021973
4024.8,0.99626279,-22.115303
4028.4,0.9957372,-22.038532
4032,0.99804527,-21.934824
4035.6,0.99742144,-21.993881
4039.2,0.99779218,-22.090593
4042.8,0.9956125,-22.075932
4046.4,0.99684644,-21.98266
4050,0.99873894,-22.095455
4053.6,0.99747181,-22.102894
4057.2,0.99624163,-22.120928
4060.8,0.99882048,-22.071184
4064.4,0.99813199,-22.112698
4068,0.99620736,-22.036589
4071.6,0.99665517,-22.233683
4075.2,0.99781501,-22.098999
4078.8,0.99557447,-21.96109
4082.4,0.99740851,-22.143198
4086,0.99413222,-22.177193
4089.6,0.99741387,-22.089947
4093.2,0.99762982,-21.996735
4096.8,0.99652475,-22.256119
4100.4,0.99668163,-22.174786
4104,0.99593437,-22.092602
4107.6,0.99822271,-22.196512
4111.2,0.99958855,-22.179937
4114.8,0.99748605,-22.132364
4118.4,0.9966355,-22.184832
4122,0.99687809,-22.179848
4125.6,0.99704313,-22.156113
4129.2,0.9995665,-22.184141
4132.8,0.99644452,-22.248022
4136.4,0.99736071,-22.344219
4140,0.99868643,-22.250423
4143.6,0.99519664,-22.330256
4147.2,0.99792409,-22.383461
4150.8,0.99539071,-22.345823
4154.4,0.99685585,-22.410107
4158,0.9965601,-22.440559
4161.6,0.9983238,-22.4937
4165.2,0.9976095,-22.471981
4168.8,0.99869627,-22.65847
4172.4,0.99658006,-22.331188
4176,0.99702978,-22.499372
4179.6,0.99669063,-22.547333
4183.2,0.99544126,-22.553905
4186.8,0.99805373,-22.536629
4190.4,0.99681437,-22.438484
4194,0.99683243,-22.476606
4197.6,0.99826598,-22.626091
4201.2,0.99808139,-22.499308
4204.8,0.99614114,-22.599674
4208.4,0.99823338,-22.565628
4212,0.99637979,-22.631643
4215.6,0.99483746,-22.707361
4219.2,0.99606878,-22.727165
4222.8,0.99336267,-22.758821
4226.4,0.99792981,-22.726929
4230,0.99866474,-22.789501
4233.6,0.99559039,-22.726034
4237.2,0.99614227,-22.753832
4240.8,0.99790621,-22.909765
4244.4,0.99834996,-22.889271
4248,0.99598587,-22.832664
4251.6,0.99635547,-22.894882
4255.2,0.99810588,-23.054331
4258.8,0.99586934,-23.037611
4262.4,0.99875051,-23.141594
4266,0.99548191,-23.109709
4269.6,0.9954021,-23.220789
4273.2,0.9975639,-23.162302
4276.8,0.99560875,-23.344347
4280.4,0.99603766,-23.28223
4284,0.99633676,-23.387936
4287.6,0.99781924,-23.323849
4291.2,0.99682707,-23.559637
4294.8,0.99756074,-23.440983
4298.4,0.99408668,-23.468479
4302,0.99602127,-23.408249
4305.6,0.99681294,-23.41732
4309.2,0.99935669,-23.550619
4312.8,0.99803156,-23.591673
4316.4,0.99728233,-23.55196
4320,0.99716526,-23.566221
4323.6,0.99767756,-23.656658
4327.2,0.99825603,-23.585945
4330.8,0.99604338,-23.739309
4334.4,0.99650133,-23.615078
4338,0.99396712,-23.749304
4341.6,0.9956339,-23.607958
4345.2,0.99355078,-23.728195
4348.8,0.99647099,-23.581738
4352.4,0.99536449,-23.767172
4356,0.99449837,-23.871307
4359.6,0.99479854,-23.747061
4363.2,0.99573249,-23.739176
4366.8,0.99567097,-23.805202
4370.4,0.99613148,-23.772276
4374,0.9990077,-23.775429
4377.6,0.99616462,-23.730249
4381.2,0.99836099,-23.831085
4384.8,0.99746728,-23.671719
4388.4,0.99686122,-23.696669
4392,0.9966889,-23.842798
4395.6,0.99565655,-23.746544
4399.2,0.99657017,-23.810257
4402.8,0.99435723,-23.808935
4406.4,0.9970358,-23.850943
4410,0.99681103,-23.707369
4413.6,0.99629164,-23.72967
4417.2,0.995772,-23.80242
4420.8,0.99775398,-23.88632
4424.4,0.99554956,-23.822128
4428,0.99625033,-23.818808
4431.6,0.99527997,-23.752003
4435.2,0.9968006,-23.917141
4438.8,0.99656153,-23.945889
4442.4,0.99704105,-23.904953
4446,0.99707156,-23.76379
4449.6,0.99601489,-23.83703
4453.2,0.99539846,-23.855749
4456.8,0.9942714,-23.965288
4460.4,0.99422967,-23.843142
4464,0.99460214,-23.765726
4467.6,0.99563503,-23.806219
4471.2,0.99479306,-23.774637
4474.8,0.9965533,-23.95941
4478.4,0.9967491,-23.805986
4482,0.99422747,-23.980137
4485.6,0.99778968,-23.89612
4489.2,0.99462563,-23.784729
4492.8,0.99667954,-23.770231
4496.4,0.99757075,-23.753214
4500,0.99472117,-23.809313
4503.6,0.99417812,-23.955694
4507.2,0.99677074,-23.938498
4510.8,0.99737334,-23.871128
4514.4,0.99579269,-23.958096
4518,0.9939,-23.923126
4521.6,0.99563915,-24.093748
4525.2,0.99527848,-23.982277
4528.8,0.99597716,-24.005713
4532.4,0.9965114,-24.092913
4536,0.99603927,-24.01741
4539.6,0.99443001,-24.029047
4543.2,0.99372202,-24.199913
4546.8,0.99523556,-24.012627
4550.4,0.99606353,-24.157
4554,0.99777108,-24.351851
4557.6,0.99638093,-24.201723
4561.2,0.99374795,-24.353863
4564.8,0.99545598,-24.256727
4568.4,0.99563444,-24.238388
4572,0.99752647,-24.303263
4575.6,0.99910313,-24.358332
4579.2,0.99536455,-24.361099
4582.8,0.99373358,-24.442574
4586.4,0.99426693,-24.370649
4590,0.99611843,-24.431353
4593.6,0.99598372,-24.431118
4597.2,0.99660003,-24.34202
4600.8,0.99587178,-24.526562
4604.4,0.99418396,-24.378428
4608,0.99344182,-24.624367
4611.6,0.99294382,-24.552217
4615.2,0.99608076,-24.592791
4618.8,0.9950878,-24.466047
4622.4,0.99628443,-24.651619
4626,0.99627233,-24.588596
4629.6,0.99611163,-24.744247
4633.2,0.99600554,-24.767776
4636.8,0.99386501,-24.852091
4640.4,0.9946233,-24.724884
4644,0.99567723,-24.848228
4647.6,0.99811065,-24.750868
4651.2,0.99737406,-24.782301
4654.8,0.99610984,-24.877308
4658.4,0.9960584,-24.880161
4662,0.99439484,-24.940058
4665.6,0.99552453,-24.936554
4669.2,0.99419391,-24.858618
4672.8,0.99608958,-24.994328
4676.4,0.99612647,-24.954128
4680,0.99753487,-24.933191
4683.6,0.9959318,-24.996719
4687.2,0.99705112,-24.985462
4690.8,0.99325687,-25.016693
4694.4,0.99356145,-25.029968
4698,0.99496847,-24.971964
4701.6,0.99431968,-25.040216
4705.2,0.99724913,-25.033138
4708.8,0.99514276,-25.222584
4712.4,0.99602866,-25.003078
4716,0.99595553,-25.165136
4719.6,0.99445719,-25.182583
4723.2,0.99451482,-25.084457
4726.8,0.99593425,-25.185886
4730.4,0.99664342,-25.29364
4734,0.99621361,-25.183937
4737.6,0.99604988,-25.196154
4741.2,0.9974038,-25.284622
4744.8,0.9942857,-25.258545
4748.4,0.99464929,-25.276861
4752,0.99600369,-25.352383
4755.6,0.99799842,-25.344755
4759.2,0.99697924,-25.17911
4762.8,0.99639034,-25.273361
4766.4,0.99403995,-25.4177
4770,0.99689269,-25.378113
4773.6,0.99744034,-25.355618
4777.2,0.99767053,-25.300175
4780.8,0.99494922,-25.372488
4784.4,0.99362147,-25.465832
4788,0.99809164,-25.340328
4791.6,0.99904174,-25.372538
4795.2,0.99423909,-25.489521
4798.8,0.99500597,-25.45846
4802.4,0.99753755,-25.46575
4806,0.99788076,-25.376623
4809.6,0.99581558,-25.376888
4813.2,0.99480462,-25.425022
4816.8,0.99521226,-25.401163
4820.4,0.99636114,-25.462311
4824,0.99752551,-25.311222
4827.6,0.99623704,-25.448666
4831.2,0.99853086,-25.399609
4834.8,0.99791163,-25.329071
4838.4,0.99461478,-25.273815
4842,0.99619097,-25.491861
4845.6,0.99757081,-25.451241
4849.2,0.9963389,-25.316002
4852.8,0.99700505,-25.266521
4856.4,0.99549687,-25.273064
4860,0.9981066,-25.351267
4863.6,0.99487442,-25.212391
4867.2,0.99718499,-25.06646
4870.8,0.9987728,-25.269239
4874.4,0.99757004,-25.233339
4878,0.99511039,-25.167347
4881.6,0.99708402,-25.090237
4885.2,0.99817491,-25.235874
4888.8,0.99617523,-25.004713
4892.4,0.99698395,-24.924269
4896,0.99517369,-25.022449
4899.6,0.99484336,-25.028969
4903.2,0.99613976,-25.004969
4906.8,0.99603504,-24.982176
4910.4,0.99700981,-24.868322
4914,0.99596006,-24.83164
4917.6,0.99748999,-24.840185
4921.2,0.99607706,-24.847136
4924.8,0.99627876,-24.807062
4928.4,0.99436015,-24.632195
4932,0.99694175,-24.680746
4935.6,0.99722677,-24.619711
4939.2,0.99774665,-24.647047
4942.8,0.99655348,-24.667381
4946.4,0.99696237,-24.56238
4950,0.99512339,-24.4807
4953.6,0.99746102,-24.59495
4957.2,0.99655575,-24.422997
4960.8,0.99378288,-24.443764
4964.4,0.99769485,-24.299982
4968,0.99494517,-24.277773
4971.6,0.99533343,-24.34761
4975.2,0.99554366,-24.194006
4978.8,0.99656087,-24.247217
4982.4,0.99693078,-24.246803
4986,0.99805129,-24.196264
4989.6,0.99638516,-24.273588
4993.2,0.99504155,-24.209642
4996.8,0.99884707,-24.180649
5000.4,0.99632657,-24.227497
5004,0.99671859,-24.150709
5007.6,0.99547356,-24.298481
5011.2,0.99745095,-24.221817
5014.8,0.99692166,-24.27257
5018.4,0.99609721,-24.16782
5022,0.996786,-24.188347
5025.6,0.99743259,-24.169256
5029.2,0.99647492,-24.120378
5032.8,0.99725181,-24.211985
5036.4,0.99695271,-24.120745
5040,0.99422359,-24.12698
5043.6,0.99538982,-24.129852
5047.2,0.99541461,-24.051266
5050.8,0.99655485,-24.176306
5054.4,0.99605399,-24.053625
5058,0.99567169,-24.046692
5061.6,0.99810821,-24.046818
5065.2,0.99663144,-24.141281
5068.8,0.99594003,-24.172201
5072.4,0.99570537,-24.155592
5076,0.99693853,-24.197474
5079.6,0.99684876,-24.08396
5083.2,0.9982335,-24.200861
5086.8,0.99877119,-24.140463
5090.4,0.99639463,-24.020855
5094,0.99780792,-24.180996
5097.6,0.99652612,-24.24337
5101.2,0.99522346,-24.128647
5104.8,0.99791038,-24.168121
5108.4,0.9977541,-24.134695
5112,0.99701232,-24.025793
5115.6,0.99590027,-24.044106
5119.2,0.99563962,-24.132786
5122.8,0.99630553,-24.137701
5126.4,0.99789321,-24.052256
5130,0.99721205,-24.148081
5133.6,0.99648345,-24.148371
5137.2,0.99786854,-24.181862
5140.8,0.99796873,-24.198376
5144.4,0.99818158,-24.196962
5148,0.99845362,-24.274239
5151.6,0.99793601,-24.215439
5155.2,0.99823588,-24.222141
5158.8,0.99889052,-24.256214
5162.4,0.99693006,-24.176447
5166,0.99749327,-24.297451
5169.6,0.99735075,-24.1845
5173.2,0.99872613,-24.194223
5176.8,0.9967432,-24.254461
5180.4,0.99767756,-24.236105
5184,0.99589229,-24.302162
5187.6,0.99844879,-24.121351
5191.2,0.99371719,-24.165855
5194.8,0.99667394,-24.193865
5198.4,0.99573743,-24.181589
5202,0.99986404,-24.207006
5205.6,0.99969912,-24.21957
5209.2,0.99652219,-24.072939
5212.8,0.99681735,-24.259382
5216.4,0.99906462,-24.164169
5220,0.99556023,-24.117487
5223.6,0.9962731,-24.080587
5227.2,0.99677938,-24.246641
5230.8,0.99710667,-24.125841
5234.4,0.99696857,-24.070215
5238,0.99925095,-24.095604
5241.6,0.99711096,-24.047989
5245.2,0.99643898,-24.044018
5248.8,0.99836206,-24.078283
5252.4,0.99752492,-24.091993
5256,0.99668992,-23.990101
5259.6,0.99732512,-24.073666
5263.2,0.99660623,-24.112545
5266.8,0.99564558,-24.059011
5270.4,0.9955579,-24.028706
5274,0.99463749,-24.071354
5277.6,0.99410194,-24.008144
5281.2,0.99601942,-24.110964
5284.8,0.99616402,-23.998062
5288.4,0.99612039,-24.069698
5292,0.99803931,-24.033886
5295.6,0.99817622,-23.863644
5299.2,0.99733382,-24.127644
5302.8,0.99542844,-24.013277
5306.4,0.9965387,-24.059402
5310,0.99383271,-23.926029
5313.6,0.9958241,-24.203966
5317.2,0.99561107,-23.9935
5320.8,0.99879974,-24.02375
5324.4,0.99695557,-24.061247
5328,0.99641562,-24.099747
5331.6,0.99496228,-24.162928
5335.2,0.99547237,-24.121229
5338.8,0.99695563,-23.889877
5342.4,0.99744838,-24.005695
5346,0.99589676,-23.941156
5349.6,0.99560148,-24.083031
5353.2,0.99525601,-23.909496
5356.8,0.99644941,-23.894133
5360.4,0.99656808,-23.927635
5364,0.99621493,-23.72847
5367.6,0.99384564,-23.829885
5371.2,0.99568844,-23.785158
5374.8,0.99661553,-23.629303
5378.4,0.99741155,-23.705976
5382,0.99657631,-23.687838
5385.6,0.99578053,-23.669548
5389.2,0.99723649,-23.549917
5392.8,0.99695039,-23.619379
5396.4,0.99408948,-23.617838
5400,0.99637085,-23.639574
5403.6,0.99668175,-23.493147
5407.2,0.99615979,-23.416468
5410.8,0.99577969,-23.460459
5414.4,0.99384928,-23.402121
5418,0.99681079,-23.422756
5421.6,0.99684572,-23.341028
5425.2,0.99656957,-23.334974
5428.8,0.99540967,-23.337666
5432.4,0.99657255,-23.177029
5436,0.99762642,-23.17263
5439.6,0.99539995,-23.211439
5443.2,0.9936524,-23.289276
5446.8,0.9950766,-23.32292
5450.4,0.99607605,-23.325886
5454,0.99640125,-23.146336
5457.6,0.99748063,-23.198051
5461.2,0.99727255,-23.273867
5464.8,0.99403912,-23.196075
5468.4,0.99523377,-23.202536
5472,0.99580085,-23.321047
5475.6,0.9949308,-23.210331
5479.2,0.99668705,-23.074791
5482.8,0.99598163,-23.233837
5486.4,0.99675763,-23.2292
5490,0.99515378,-23.222559
5493.6,0.99424124,-23.154522
5497.2,0.99565971,-23.177725
5500.8,0.99711514,-23.074364
5504.4,0.99991959,-23.214376
5508,0.99597573,-23.026461
5511.6,0.99622631,-23.156889
5515.2,0.99662226,-23.033726
5518.8,0.99602139,-23.100899
5522.4,0.99636805,-23.070858
5526,0.99653167,-23.104403
5529.6,0.99531865,-23.164852
5533.2,0.99497467,-23.066233
5536.8,0.99624795,-23.089367
5540.4,0.99625915,-23.1992
5544,0.99538594,-23.016193
5547.6,0.99449944,-23.041948
5551.2,0.99425077,-23.082787
5554.8,0.99610549,-22.991465
5558.4,0.99418879,-22.949257
5562,0.99616313,-23.054852
5565.6,0.9971453,-22.953514
5569.2,0.99488515,-23.212465
5572.8,0.99910486,-23.202099
5576.4,0.99409795,-23.147636
5580,0.99559867,-23.11286
5583.6,0.99707949,-23.07806
5587.2,0.99569458,-23.028984
5590.8,0.99714875,-23.177246
5594.4,0.99660063,-23.078812
5598,0.99515456,-23.236914
5601.6,0.99532229,-23.183882
5605.2,0.99622351,-23.160011
5608.8,0.99529862,-23.119707
5612.4,0.99704105,-23.255581
5616,0.99480599,-23.350752
5619.6,0.99227822,-23.246019
5623.2,0.99406379,-23.315901
5626.8,0.99765098,-23.057705
5630.4,0.9964354,-23.339466
5634,0.9967972,-23.352556
5637.6,0.99569798,-23.24037
5641.2,0.99767238,-23.318922
5644.8,0.99567729,-23.146484
5648.4,0.99661213,-23.293148
5652,0.99368048,-23.255579
5655.6,0.99490744,-23.266811
5659.2,0.99326462,-23.214972
5662.8,0.99564314,-23.354038
5666.4,0.9964807,-23.443817
5670,0.99603504,-23.242746
5673.6,0.99623889,-23.377895
5677.2,0.99624825,-23.272068
5680.8,0.99495089,-23.309109
5684.4,0.9930535,-23.353062
5688,0.9946925,-23.298365
5691.6,0.99514961,-23.432255
5695.2,0.99661696,-23.373234
5698.8,0.99745536,-23.395208
5702.4,0.99463362,-23.192171
5706,0.99318022,-23.520603
5709.6,0.99575424,-23.526436
5713.2,0.99586928,-23.373369
5716.8,0.99489719,-23.521549
5720.4,0.99524081,-23.442001
5724,0.99464077,-23.449245
5727.6,0.99561852,-23.476931
5731.2,0.99649584,-23.431957
5734.8,0.99556839,-23.550505
5738.4,0.99489039,-23.524431
5742,0.9940846,-23.561539
5745.6,0.99349749,-23.55426
5749.2,0.99417359,-23.414112
5752.8,0.99554789,-23.539492
5756.4,0.99372405,-23.37879
